,date,open,high,low,close,Volume BTC
95,2022/9/5 01:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
96,2022/9/5 00:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
97,2022/9/4 23:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
98,2022/9/4 22:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
99,2022/9/4 21:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
100,2022/9/4 20:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
101,2022/9/4 19:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
102,2022/9/4 18:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
103,2022/9/4 17:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
104,2022/9/4 16:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
105,2022/9/4 15:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
106,2022/9/4 14:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
107,2022/9/4 13:00,0.00443121,0.00443121,0.00443121,0.00443121,0.0
108,2022/9/4 12:00,0.00443121,0.00443121,0.00443121,0.00443121,0.008229016
109,2022/9/4 11:00,0.00439056,0.00439056,0.00439056,0.00439056,0.0
110,2022/9/4 10:00,0.00439056,0.00439056,0.00439056,0.00439056,0.0
111,2022/9/4 09:00,0.00439056,0.00439056,0.00439056,0.00439056,0.0
112,2022/9/4 08:00,0.00439056,0.00439056,0.00439056,0.00439056,0.006103297
113,2022/9/4 07:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
114,2022/9/4 06:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
115,2022/9/4 05:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
116,2022/9/4 04:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
117,2022/9/4 03:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
118,2022/9/4 02:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
119,2022/9/4 01:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
120,2022/9/4 00:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0
121,2022/9/3 23:00,0.00437843,0.00437843,0.00437843,0.00437843,0.0005930369999999999
122,2022/9/3 22:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
123,2022/9/3 21:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
124,2022/9/3 20:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
125,2022/9/3 19:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
126,2022/9/3 18:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
127,2022/9/3 17:00,0.00436843,0.00436843,0.00436843,0.00436843,0.0
128,2022/9/3 16:00,0.00436843,0.00436843,0.00436843,0.00436843,0.009793096999999999
129,2022/9/3 15:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
130,2022/9/3 14:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
131,2022/9/3 13:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
132,2022/9/3 12:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
133,2022/9/3 11:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
134,2022/9/3 10:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
135,2022/9/3 09:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
136,2022/9/3 08:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
137,2022/9/3 07:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
138,2022/9/3 06:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
139,2022/9/3 05:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
140,2022/9/3 04:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
141,2022/9/3 03:00,0.00439484,0.00439484,0.00439484,0.00439484,0.0
142,2022/9/3 02:00,0.00439484,0.00439484,0.00439484,0.00439484,0.00059526
143,2022/9/3 01:00,0.00435369,0.00435369,0.00435369,0.00435369,0.0
144,2022/9/3 00:00,0.00435369,0.00435369,0.00435369,0.00435369,0.0
145,2022/9/2 23:00,0.00435369,0.00435369,0.00435369,0.00435369,0.0
146,2022/9/2 22:00,0.00435369,0.00435369,0.00435369,0.00435369,0.0
147,2022/9/2 21:00,0.00435369,0.00435369,0.00435369,0.00435369,0.0
148,2022/9/2 20:00,0.00435369,0.00435369,0.00435369,0.00435369,0.006038055
149,2022/9/2 19:00,0.00449373,0.00449373,0.00449373,0.00449373,0.0
150,2022/9/2 18:00,0.00449373,0.00449373,0.00449373,0.00449373,0.0
151,2022/9/2 17:00,0.00449373,0.00449373,0.00449373,0.00449373,0.0
152,2022/9/2 16:00,0.00449373,0.00449373,0.00449373,0.00449373,0.008378623
153,2022/9/2 15:00,0.00447,0.00447,0.00447,0.00447,0.0
154,2022/9/2 14:00,0.00447,0.00447,0.00447,0.00447,0.00022349999999999998
155,2022/9/2 13:00,0.0044,0.0044,0.0044,0.0044,0.022000000000000002
156,2022/9/2 12:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
157,2022/9/2 11:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
158,2022/9/2 10:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
159,2022/9/2 09:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
160,2022/9/2 08:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
161,2022/9/2 07:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
162,2022/9/2 06:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
163,2022/9/2 05:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
164,2022/9/2 04:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
165,2022/9/2 03:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
166,2022/9/2 02:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
167,2022/9/2 01:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
168,2022/9/2 00:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
169,2022/9/1 23:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
170,2022/9/1 22:00,0.00432225,0.00432225,0.00432225,0.00432225,0.0
171,2022/9/1 21:00,0.00430937,0.00432225,0.00430937,0.00432225,0.259462851
172,2022/9/1 20:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
173,2022/9/1 19:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
174,2022/9/1 18:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
175,2022/9/1 17:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
176,2022/9/1 16:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
177,2022/9/1 15:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
178,2022/9/1 14:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
179,2022/9/1 13:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
180,2022/9/1 12:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
181,2022/9/1 11:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
182,2022/9/1 10:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
183,2022/9/1 09:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0
184,2022/9/1 08:00,0.00417623,0.00417623,0.00417623,0.00417623,0.0060361040000000005
185,2022/9/1 07:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
186,2022/9/1 06:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
187,2022/9/1 05:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
188,2022/9/1 04:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
189,2022/9/1 03:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
190,2022/9/1 02:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
191,2022/9/1 01:00,0.00422676,0.00422676,0.00422676,0.00422676,0.0
192,2022/9/1 00:00,0.00423704,0.00423704,0.00422676,0.00422676,0.017654031
193,2022/8/31 23:00,0.00427299,0.00427299,0.00427299,0.00427299,0.0
194,2022/8/31 22:00,0.00427299,0.00427299,0.00427299,0.00427299,0.0
195,2022/8/31 21:00,0.00427299,0.00427299,0.00427299,0.00427299,0.0
196,2022/8/31 20:00,0.00427299,0.00427299,0.00427299,0.00427299,0.0
197,2022/8/31 19:00,0.00427299,0.00427299,0.00427299,0.00427299,0.0
198,2022/8/31 18:00,0.00427299,0.00427299,0.00427299,0.00427299,0.008850142
199,2022/8/31 17:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
200,2022/8/31 16:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
201,2022/8/31 15:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
202,2022/8/31 14:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
203,2022/8/31 13:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
204,2022/8/31 12:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
205,2022/8/31 11:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
206,2022/8/31 10:00,0.00425726,0.00425726,0.00425726,0.00425726,0.0
207,2022/8/31 09:00,0.00425726,0.00425726,0.00425726,0.00425726,0.005009452
208,2022/8/31 08:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
209,2022/8/31 07:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
210,2022/8/31 06:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
211,2022/8/31 05:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
212,2022/8/31 04:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
213,2022/8/31 03:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
214,2022/8/31 02:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
215,2022/8/31 01:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
216,2022/8/31 00:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
217,2022/8/30 23:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
218,2022/8/30 22:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
219,2022/8/30 21:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
220,2022/8/30 20:00,0.00427045,0.00427045,0.00427045,0.00427045,0.0
221,2022/8/30 19:00,0.00427045,0.00427045,0.00427045,0.00427045,0.001269572
222,2022/8/30 18:00,0.00422473,0.00422473,0.00422473,0.00422473,0.0
223,2022/8/30 17:00,0.00422473,0.00422473,0.00422473,0.00422473,0.0
224,2022/8/30 16:00,0.00422473,0.00422473,0.00422473,0.00422473,0.006032814
225,2022/8/30 15:00,0.00422067,0.00422067,0.00422067,0.00422067,0.0
226,2022/8/30 14:00,0.00422262,0.00422262,0.00422067,0.00422067,0.0015099579999999998
227,2022/8/30 13:00,0.00426553,0.00426553,0.00426553,0.00426553,0.0
228,2022/8/30 12:00,0.00426553,0.00426553,0.00426553,0.00426553,0.0
229,2022/8/30 11:00,0.00426553,0.00426553,0.00426553,0.00426553,0.0
230,2022/8/30 10:00,0.00429718,0.00429758,0.00426553,0.00426553,0.049534727
231,2022/8/30 09:00,0.00427031,0.00429703,0.00427031,0.00429332,0.101608362
232,2022/8/30 08:00,0.00427771,0.00428821,0.00426878,0.00426878,0.079433888
233,2022/8/30 07:00,0.00428668,0.00429732,0.00427039,0.0042753999999999995,0.049978192000000005
234,2022/8/30 06:00,0.00427282,0.00427636,0.00425399,0.00427214,0.037041038
235,2022/8/30 05:00,0.00427179,0.0042986000000000005,0.00427179,0.00427682,0.045264532999999996
236,2022/8/30 04:00,0.00427124,0.00428652,0.00426659,0.00426659,0.025597673999999997
237,2022/8/30 03:00,0.00425744,0.00427188,0.00424864,0.00426599,0.011772079
238,2022/8/30 02:00,0.00423323,0.00425928,0.00423323,0.00425537,0.032940632000000004
239,2022/8/30 01:00,0.00426138,0.00426138,0.00422387,0.00423054,0.028530697
240,2022/8/30 00:00,0.00423305,0.00425656,0.00423294,0.00425656,0.018204852
241,2022/8/29 23:00,0.00419354,0.0042277999999999994,0.00419354,0.00422111,0.016342472
242,2022/8/29 22:00,0.00419889,0.00420608,0.00419649,0.00419649,0.022453893
243,2022/8/29 21:00,0.00421001,0.00421001,0.00421001,0.00421001,0.0
244,2022/8/29 20:00,0.00421001,0.00421001,0.00421001,0.00421001,0.008774149
245,2022/8/29 19:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
246,2022/8/29 18:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
247,2022/8/29 17:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
248,2022/8/29 16:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
249,2022/8/29 15:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
250,2022/8/29 14:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
251,2022/8/29 13:00,0.00409349,0.00409349,0.00409349,0.00409349,0.0
252,2022/8/29 12:00,0.00409349,0.00409349,0.00409349,0.00409349,0.00135266
253,2022/8/29 11:00,0.004,0.004,0.004,0.004,0.0
254,2022/8/29 10:00,0.004,0.004,0.004,0.004,0.0
255,2022/8/29 09:00,0.004,0.004,0.004,0.004,0.0
256,2022/8/29 08:00,0.004,0.004,0.004,0.004,0.0
257,2022/8/29 07:00,0.004,0.004,0.004,0.004,0.0
258,2022/8/29 06:00,0.004,0.004,0.004,0.004,0.0
259,2022/8/29 05:00,0.004,0.004,0.004,0.004,0.0
260,2022/8/29 04:00,0.004,0.004,0.004,0.004,0.0
261,2022/8/29 03:00,0.004,0.004,0.004,0.004,0.0
262,2022/8/29 02:00,0.004,0.004,0.004,0.004,0.0
263,2022/8/29 01:00,0.004,0.004,0.004,0.004,0.0
264,2022/8/29 00:00,0.004,0.004,0.004,0.004,0.02
265,2022/8/28 23:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
266,2022/8/28 22:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
267,2022/8/28 21:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
268,2022/8/28 20:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
269,2022/8/28 19:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
270,2022/8/28 18:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
271,2022/8/28 17:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
272,2022/8/28 16:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
273,2022/8/28 15:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
274,2022/8/28 14:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
275,2022/8/28 13:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
276,2022/8/28 12:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
277,2022/8/28 11:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
278,2022/8/28 10:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
279,2022/8/28 09:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
280,2022/8/28 08:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
281,2022/8/28 07:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
282,2022/8/28 06:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
283,2022/8/28 05:00,0.00406846,0.00406846,0.00406846,0.00406846,0.0
284,2022/8/28 04:00,0.00406846,0.00406846,0.00406846,0.00406846,0.000199637
285,2022/8/28 03:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
286,2022/8/28 02:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
287,2022/8/28 01:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
288,2022/8/28 00:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
289,2022/8/27 23:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
290,2022/8/27 22:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
291,2022/8/27 21:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
292,2022/8/27 20:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
293,2022/8/27 19:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
294,2022/8/27 18:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
295,2022/8/27 17:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
296,2022/8/27 16:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
297,2022/8/27 15:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
298,2022/8/27 14:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
299,2022/8/27 13:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
300,2022/8/27 12:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
301,2022/8/27 11:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
302,2022/8/27 10:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
303,2022/8/27 09:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
304,2022/8/27 08:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
305,2022/8/27 07:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
306,2022/8/27 06:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
307,2022/8/27 05:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
308,2022/8/27 04:00,0.00407586,0.00407586,0.00407586,0.00407586,0.0
309,2022/8/27 03:00,0.0040758,0.00407586,0.0040758,0.00407586,0.011852017
310,2022/8/27 02:00,0.00409991,0.00409991,0.00409991,0.00409991,0.0
311,2022/8/27 01:00,0.00409991,0.00409991,0.00409991,0.00409991,0.0
312,2022/8/27 00:00,0.00409991,0.00409991,0.00409991,0.00409991,0.001354424
313,2022/8/26 23:00,0.00410862,0.00410862,0.00405013,0.00405013,0.533107618
314,2022/8/26 22:00,0.00412057,0.00412057,0.00412057,0.00412057,0.011582509
315,2022/8/26 21:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
316,2022/8/26 20:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
317,2022/8/26 19:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
318,2022/8/26 18:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
319,2022/8/26 17:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
320,2022/8/26 16:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
321,2022/8/26 15:00,0.00424053,0.00424053,0.00424053,0.00424053,0.0
322,2022/8/26 14:00,0.00424053,0.00424053,0.00424053,0.00424053,0.112798716
323,2022/8/26 13:00,0.0042704,0.0042704,0.0042704,0.0042704,0.005975229
324,2022/8/26 12:00,0.00423231,0.00423231,0.00423231,0.00423231,0.0018650320000000002
325,2022/8/26 11:00,0.00422438,0.00422438,0.00422438,0.00422438,0.0
326,2022/8/26 10:00,0.00422438,0.00422438,0.00422438,0.00422438,0.0
327,2022/8/26 09:00,0.00422438,0.00422438,0.00422438,0.00422438,0.05212988
328,2022/8/26 08:00,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0
329,2022/8/26 07:00,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0
330,2022/8/26 06:00,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0
331,2022/8/26 05:00,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0
332,2022/8/26 04:00,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.0042986000000000005,0.09353248
333,2022/8/26 03:00,0.00425749,0.00425749,0.00425749,0.00425749,0.0
334,2022/8/26 02:00,0.00425825,0.00425825,0.00425645,0.00425749,0.016628111
335,2022/8/26 01:00,0.004335100000000001,0.004335100000000001,0.004335100000000001,0.004335100000000001,0.0
